Trio,Paternal GT,Maternal GT,F1 age,Min DP,Max DP,Min AB,Max AB,MVs,# MVs passed,Transmission frequency,Paternal MVs,Maternal MVs,CpG MVs,Sites,CpG sites,Avg DP,Uncallable sites,Percent CpG,SNPs,CpG SNPs,Avg SNP DP,Uncallable SNP sites,Percent CpG,Mutation rate,Total SNPs,Post Filter SNPs,AB filtered SNPs,Min FN,MVs corrected for FN,Mutation rate corrected for FN,Notes
4,10.06,10.36,5.58,10,50,0.45,0.55,10,5,0.5,9,1,0,2074742629,106362917,35.00756106,396597055,0.051265596,393,62,21.40966921,16389248,0.157760814,2.43E-09,471532403,135043422,313635238,0.665140372,29.86325961,7.25E-09,
5,13.12,4.76,1.19,10,50,0.45,0.55,18,NA,NA,0,0,2,2090477877,107406937,34.93870679,380861807,0.051379131,222,36,22.31981982,15149658,0.162162162,4.34E-09,471532403,135043422,313635238,0.665140372,53.7538673,1.30E-08,
6,5.2,4.65,8.61,10,50,0.45,0.55,6,5,0.833,4,1,0,2007714396,102606655,34.82670123,463625288,0.051106201,489,75,23.09611452,16385044,0.153374233,1.51E-09,471532403,135043422,313635238,0.665140372,17.91795577,4.50E-09,
7,7.44,7.74,1.17,10,50,0.45,0.55,15,NA,NA,0,0,0,2045200762,105282915,34.86021143,426138922,0.051478034,271,44,21.65313653,15083055,0.162361624,3.69E-09,471532403,135043422,313635238,0.665140372,44.79488941,1.10E-08,
8,8.04,8.34,0.96,10,50,0.45,0.55,25,NA,NA,0,0,5,2039980275,104747334,34.84983592,431359409,0.051347229,252,39,22.6468254,14935377,0.154761905,6.17E-09,471532403,135043422,313635238,0.665140372,74.65814902,1.84E-08,
9,6.02,6.4,5.7,10,50,0.45,0.55,10,4,0.4,8,1,0,2066770751,106137943,34.86785202,404568933,0.051354483,266,44,21.21804511,13966070,0.165413534,2.44E-09,471532403,135043422,313635238,0.665140372,29.86325961,7.27E-09,
10,7.02,4.96,1.1,10,50,0.45,0.55,11,NA,NA,0,0,2,2039594524,104721956,34.85922449,431745160,0.051344498,308,49,23.19155844,15106412,0.159090909,2.72E-09,471532403,135043422,313635238,0.665140372,32.84958557,8.11E-09,
11,4.36,2.95,7.79,10,50,0.45,0.55,10,9,0.9,6,4,2,2100209138,108802681,34.94381418,371130546,0.051805641,510,83,21.90784314,16525049,0.162745098,2.40E-09,471532403,135043422,313635238,0.665140372,29.86325961,7.17E-09,
12,7.07,12.19,1.08,10,50,0.45,0.55,11,NA,NA,0,0,2,2128102825,110404579,34.98022769,343236859,0.051879344,332,47,22.23795181,16529357,0.141566265,2.60E-09,471532403,135043422,313635238,0.665140372,32.84958557,7.78E-09,
13,2.78,3.26,5.52,10,50,0.45,0.55,6,2,0.333,3,3,1,2093822704,107399484,34.95124174,377516980,0.051293495,443,73,22.94130926,16274609,0.164785553,1.44E-09,471532403,135043422,313635238,0.665140372,17.91795577,4.31E-09,
14,4.98,7.38,0.97,10,50,0.45,0.55,6,NA,NA,0,0,0,2152615274,111306233,34.76193307,318724410,0.051707444,486,74,20.93209877,16486728,0.152263374,1.40E-09,471532403,135043422,313635238,0.665140372,17.91795577,4.19E-09,
1,4.89,5.27,6.83,10,40,NA,NA,61,18,0.295,22,13,6,739908092,38025503,32.52747577,1731431592,0.051392198,2435,280,19.79712526,13981785,0.114989733,4.20E-08,471532403,363792184,0,0,61,4.20E-08,
2,5.67,6.27,1.53,10,40,NA,NA,83,NA,NA,0,0,14,774866556,40833088,32.7129109,1696473128,0.052696929,2151,262,19.88005579,14681629,0.121803812,5.46E-08,471532403,363792184,0,0,83,5.46E-08,
3,6.32,6.93,0.87,10,40,NA,NA,59,NA,NA,0,0,4,825948094,43285232,32.90607865,1645391590,0.052406722,2415,242,19.85217391,15498768,0.100207039,3.64E-08,471532403,363792184,0,0,59,3.64E-08,
4,10.06,10.36,5.58,10,40,NA,NA,72,13,0.181,42,29,4,723571480,37342540,32.61775325,1747768204,0.05160864,2960,326,19.61925676,16379610,0.110135135,5.09E-08,471532403,363792184,0,0,72,5.09E-08,
5,13.12,4.76,1.19,10,40,NA,NA,64,NA,NA,0,0,7,744519294,38727200,32.60756364,1726820390,0.052016382,1921,212,19.63040083,15139493,0.110359188,4.39E-08,471532403,363792184,0,0,64,4.39E-08,
6,5.2,4.65,8.61,10,40,NA,NA,101,12,0.119,32,24,10,605365181,31316321,31.91663865,1865974503,0.051731289,3813,454,21.3569368,16374636,0.119066352,8.57E-08,471532403,363792184,0,0,101,8.57E-08,
7,7.44,7.74,1.17,10,40,NA,NA,67,NA,NA,0,0,6,660845790,34745503,32.18617947,1810493894,0.052577324,2034,206,19.97394297,15072803,0.101278269,5.19E-08,471532403,363792184,0,0,67,5.19E-08,
8,8.04,8.34,0.96,10,40,NA,NA,76,NA,NA,0,0,11,652563161,34091981,32.13356456,1818776523,0.05224319,2136,238,20.18586142,14924321,0.111423221,5.96E-08,471532403,363792184,0,0,76,5.96E-08,
9,6.02,6.4,5.7,10,40,NA,NA,49,3,0.061,26,22,4,679822199,35624191,32.24428887,1791517485,0.052402218,2042,230,19.98090108,13956067,0.112634672,3.68E-08,471532403,363792184,0,0,49,3.68E-08,
10,7.02,4.96,1.1,10,40,NA,NA,65,NA,NA,0,0,5,645216005,33710159,32.11209352,1826123679,0.052246316,2641,294,20.51003408,15095968,0.111321469,5.16E-08,471532403,363792184,0,0,65,5.16E-08,
11,4.36,2.95,7.79,10,40,NA,NA,94,17,0.181,42,47,13,744690588,39833999,32.59339956,1726649096,0.053490671,3368,422,19.92517815,16515480,0.125296912,6.45E-08,471532403,363792184,0,0,94,6.45E-08,
12,7.07,12.19,1.08,10,40,NA,NA,49,NA,NA,0,0,7,798433213,43030591,32.80313364,1672906471,0.053893789,2657,309,20.1866767,16518749,0.116296575,3.13E-08,471532403,363792184,0,0,49,3.13E-08,
13,2.78,3.26,5.52,10,40,NA,NA,66,3,0.045,24,40,2,750146217,38891868,32.61529278,1721193467,0.051845716,3275,376,20.51816794,16264530,0.11480916,4.50E-08,471532403,363792184,0,0,66,4.50E-08,
14,4.98,7.38,0.97,10,40,NA,NA,71,NA,NA,0,0,7,858700188,45504555,30.95553237,1612639496,0.052992366,3185,369,19.5689168,16477259,0.115855573,4.22E-08,471532403,363792184,0,0,71,4.22E-08,
1,4.89,5.27,6.83,10,40,0.05,0.95,59,18,0.305,20,13,6,739908092,38025503,32.52747577,1731431592,0.051392198,2250,258,19.816,13981785,0.114666667,4.06E-08,471532403,258763840,105028344,0.222738339,75.90751342,5.23E-08,
2,5.67,6.27,1.53,10,40,0.05,0.95,82,NA,NA,0,0,14,774866556,40833088,32.7129109,1696473128,0.052696929,1969,248,19.85525648,14681629,0.12595226,5.39E-08,471532403,258763840,105028344,0.222738339,105.498578,6.94E-08,
3,6.32,6.93,0.87,10,40,0.05,0.95,58,NA,NA,0,0,4,825948094,43285232,32.90607865,1645391590,0.052406722,2233,226,19.83654277,15498768,0.101209136,3.58E-08,471532403,258763840,105028344,0.222738339,74.6209454,4.60E-08,
4,10.06,10.36,5.58,10,40,0.05,0.95,72,13,0.181,42,29,4,723571480,37342540,32.61775325,1747768204,0.05160864,2727,314,19.5709571,16379610,0.115144848,5.09E-08,471532403,258763840,105028344,0.222738339,92.63289773,6.55E-08,
5,13.12,4.76,1.19,10,40,0.05,0.95,62,NA,NA,0,0,6,744519294,38727200,32.60756364,1726820390,0.052016382,1715,197,19.77142857,15139493,0.114868805,4.25E-08,471532403,258763840,105028344,0.222738339,79.76721749,5.47E-08,
6,5.2,4.65,8.61,10,40,0.05,0.95,100,12,0.12,32,24,10,605365181,31316321,31.91663865,1865974503,0.051731289,3539,429,21.41791467,16374636,0.121220684,8.49E-08,471532403,258763840,105028344,0.222738339,128.6568024,1.09E-07,
7,7.44,7.74,1.17,10,40,0.05,0.95,66,NA,NA,0,0,6,660845790,34745503,32.18617947,1810493894,0.052577324,1837,201,19.99891127,15072803,0.109417529,5.11E-08,471532403,258763840,105028344,0.222738339,84.91348959,6.57E-08,
8,8.04,8.34,0.96,10,40,0.05,0.95,74,NA,NA,0,0,11,652563161,34091981,32.13356456,1818776523,0.05224319,1938,220,20.24561404,14924321,0.113519092,5.80E-08,471532403,258763840,105028344,0.222738339,95.20603378,7.47E-08,
9,6.02,6.4,5.7,10,40,0.05,0.95,49,3,0.061,26,22,4,679822199,35624191,32.24428887,1791517485,0.052402218,1840,215,19.89728261,13956067,0.116847826,3.68E-08,471532403,258763840,105028344,0.222738339,63.04183318,4.73E-08,
10,7.02,4.96,1.1,10,40,0.05,0.95,64,NA,NA,0,0,5,645216005,33710159,32.11209352,1826123679,0.052246316,2359,257,20.40864773,15095968,0.108944468,5.08E-08,471532403,258763840,105028344,0.222738339,82.34035354,6.53E-08,
11,4.36,2.95,7.79,10,40,0.05,0.95,92,17,0.185,41,46,12,744690588,39833999,32.59339956,1726649096,0.053490671,3095,403,19.97964459,16515480,0.130210016,6.32E-08,471532403,258763840,105028344,0.222738339,118.3642582,8.13E-08,
12,7.07,12.19,1.08,10,40,0.05,0.95,48,NA,NA,0,0,7,798433213,43030591,32.80313364,1672906471,0.053893789,2359,289,20.05341246,16518749,0.122509538,3.07E-08,471532403,258763840,105028344,0.222738339,61.75526516,3.95E-08,
13,2.78,3.26,5.52,10,40,0.05,0.95,64,3,0.047,24,38,2,750146217,38891868,32.61529278,1721193467,0.051845716,2969,351,20.54395419,16264530,0.118221623,4.36E-08,471532403,258763840,105028344,0.222738339,82.34035354,5.61E-08,
14,4.98,7.38,0.97,10,40,0.05,0.95,69,NA,NA,0,0,7,858700188,45504555,30.95553237,1612639496,0.052992366,2981,353,19.58000671,16477259,0.118416639,4.10E-08,471532403,258763840,105028344,0.222738339,88.77319366,5.27E-08,
1,4.89,5.27,6.83,10,40,0.1,0.9,57,18,0.316,19,13,6,739908092,38025503,32.52747577,1731431592,0.051392198,2184,253,19.83562271,13981785,0.115842491,3.93E-08,471532403,257879371,105912813,0.224614072,73.51178029,5.06E-08,
2,5.67,6.27,1.53,10,40,0.1,0.9,80,NA,NA,0,0,14,774866556,40833088,32.7129109,1696473128,0.052696929,1928,247,19.89004149,14681629,0.128112033,5.26E-08,471532403,257879371,105912813,0.224614072,103.1744285,6.79E-08,
3,6.32,6.93,0.87,10,40,0.1,0.9,55,NA,NA,0,0,4,825948094,43285232,32.90607865,1645391590,0.052406722,2186,224,19.8705398,15498768,0.102470265,3.39E-08,471532403,257879371,105912813,0.224614072,70.93241958,4.38E-08,
4,10.06,10.36,5.58,10,40,0.1,0.9,72,13,0.181,42,29,4,723571480,37342540,32.61775325,1747768204,0.05160864,2670,312,19.62172285,16379610,0.116853933,5.09E-08,471532403,257879371,105912813,0.224614072,92.85698563,6.57E-08,
5,13.12,4.76,1.19,10,40,0.1,0.9,62,NA,NA,0,0,6,744519294,38727200,32.60756364,1726820390,0.052016382,1673,194,19.84279737,15139493,0.115959354,4.25E-08,471532403,257879371,105912813,0.224614072,79.96018207,5.48E-08,
6,5.2,4.65,8.61,10,40,0.1,0.9,99,12,0.121,31,24,10,605365181,31316321,31.91663865,1865974503,0.051731289,3441,418,21.43969776,16374636,0.121476315,8.40E-08,471532403,257879371,105912813,0.224614072,127.6783552,1.08E-07,
7,7.44,7.74,1.17,10,40,0.1,0.9,63,NA,NA,0,0,6,660845790,34745503,32.18617947,1810493894,0.052577324,1801,199,20.03220433,15072803,0.11049417,4.88E-08,471532403,257879371,105912813,0.224614072,81.24986243,6.29E-08,
8,8.04,8.34,0.96,10,40,0.1,0.9,73,NA,NA,0,0,11,652563161,34091981,32.13356456,1818776523,0.05224319,1880,216,20.30904255,14924321,0.114893617,5.72E-08,471532403,257879371,105912813,0.224614072,94.14666599,7.38E-08,
9,6.02,6.4,5.7,10,40,0.1,0.9,49,3,0.061,26,22,4,679822199,35624191,32.24428887,1791517485,0.052402218,1789,209,19.89659027,13956067,0.116825042,3.68E-08,471532403,257879371,105912813,0.224614072,63.19433745,4.75E-08,
10,7.02,4.96,1.1,10,40,0.1,0.9,63,NA,NA,0,0,5,645216005,33710159,32.11209352,1826123679,0.052246316,2297,253,20.49151067,15095968,0.110143666,5.00E-08,471532403,257879371,105912813,0.224614072,81.24986243,6.45E-08,
11,4.36,2.95,7.79,10,40,0.1,0.9,90,17,0.189,39,46,12,744690588,39833999,32.59339956,1726649096,0.053490671,3029,396,20.02244965,16515480,0.130736217,6.18E-08,471532403,257879371,105912813,0.224614072,116.071232,7.97E-08,
12,7.07,12.19,1.08,10,40,0.1,0.9,46,NA,NA,0,0,7,798433213,43030591,32.80313364,1672906471,0.053893789,2301,288,20.09039548,16518749,0.125162973,2.94E-08,471532403,257879371,105912813,0.224614072,59.32529638,3.79E-08,
13,2.78,3.26,5.52,10,40,0.1,0.9,63,3,0.048,23,38,2,750146217,38891868,32.61529278,1721193467,0.051845716,2886,344,20.58766459,16264530,0.119196119,4.29E-08,471532403,257879371,105912813,0.224614072,81.24986243,5.54E-08,
14,4.98,7.38,0.97,10,40,0.1,0.9,65,NA,NA,0,0,7,858700188,45504555,30.95553237,1612639496,0.052992366,2920,350,19.60034247,16477259,0.119863014,3.86E-08,471532403,257879371,105912813,0.224614072,83.82922314,4.98E-08,
1,4.89,5.27,6.83,10,40,0.15,0.85,47,18,0.383,19,9,5,739908092,38025503,32.52747577,1731431592,0.051392198,1947,231,19.49666153,13981785,0.118644068,3.24E-08,471532403,256655832,107136352,0.227208886,60.8185047,4.19E-08,
2,5.67,6.27,1.53,10,40,0.15,0.85,69,NA,NA,0,0,12,774866556,40833088,32.7129109,1696473128,0.052696929,1779,230,19.62169758,14681629,0.129286116,4.54E-08,471532403,256655832,107136352,0.227208886,89.28674094,5.87E-08,
3,6.32,6.93,0.87,10,40,0.15,0.85,44,NA,NA,0,0,4,825948094,43285232,32.90607865,1645391590,0.052406722,1999,212,19.48674337,15498768,0.106053027,2.71E-08,471532403,256655832,107136352,0.227208886,56.93647249,3.51E-08,
4,10.06,10.36,5.58,10,40,0.15,0.85,58,13,0.224,33,24,2,723571480,37342540,32.61775325,1747768204,0.05160864,2452,292,19.24836868,16379610,0.11908646,4.10E-08,471532403,256655832,107136352,0.227208886,75.05262282,5.31E-08,
5,13.12,4.76,1.19,10,40,0.15,0.85,48,NA,NA,0,0,5,744519294,38727200,32.60756364,1726820390,0.052016382,1552,181,19.55927835,15139493,0.116623711,3.29E-08,471532403,256655832,107136352,0.227208886,62.11251544,4.26E-08,
6,5.2,4.65,8.61,10,40,0.15,0.85,72,10,0.139,26,17,8,605365181,31316321,31.91663865,1865974503,0.051731289,3075,386,21.11089431,16374636,0.125528455,6.11E-08,471532403,256655832,107136352,0.227208886,93.16877316,7.91E-08,
7,7.44,7.74,1.17,10,40,0.15,0.85,47,NA,NA,0,0,5,660845790,34745503,32.18617947,1810493894,0.052577324,1631,187,19.51992643,15072803,0.114653587,3.64E-08,471532403,256655832,107136352,0.227208886,60.8185047,4.71E-08,
8,8.04,8.34,0.96,10,40,0.15,0.85,66,NA,NA,0,0,11,652563161,34091981,32.13356456,1818776523,0.05224319,1732,208,19.98903002,14924321,0.120092379,5.18E-08,471532403,256655832,107136352,0.227208886,85.40470873,6.70E-08,
9,6.02,6.4,5.7,10,40,0.15,0.85,42,3,0.071,22,19,3,679822199,35624191,32.24428887,1791517485,0.052402218,1629,192,19.52302026,13956067,0.11786372,3.15E-08,471532403,256655832,107136352,0.227208886,54.34845101,4.08E-08,
10,7.02,4.96,1.1,10,40,0.15,0.85,56,NA,NA,0,0,3,645216005,33710159,32.11209352,1826123679,0.052246316,2126,242,20.2826905,15095968,0.113828786,4.44E-08,471532403,256655832,107136352,0.227208886,72.46460135,5.75E-08,
11,4.36,2.95,7.79,10,40,0.15,0.85,69,17,0.246,32,34,12,744690588,39833999,32.59339956,1726649096,0.053490671,2781,368,19.6828479,16515480,0.132326501,4.74E-08,471532403,256655832,107136352,0.227208886,89.28674094,6.13E-08,
12,7.07,12.19,1.08,10,40,0.15,0.85,27,NA,NA,0,0,3,798433213,43030591,32.80313364,1672906471,0.053893789,2105,274,19.67885986,16518749,0.130166271,1.73E-08,471532403,256655832,107136352,0.227208886,34.93828993,2.23E-08,
13,2.78,3.26,5.52,10,40,0.15,0.85,52,3,0.058,18,33,2,750146217,38891868,32.61529278,1721193467,0.051845716,2591,322,20.07719027,16264530,0.124276341,3.54E-08,471532403,256655832,107136352,0.227208886,67.28855839,4.58E-08,
14,4.98,7.38,0.97,10,40,0.15,0.85,55,NA,NA,0,0,4,858700188,45504555,30.95553237,1612639496,0.052992366,2727,329,19.33259993,16477259,0.120645398,3.27E-08,471532403,256655832,107136352,0.227208886,71.17059061,4.23E-08,
1,4.89,5.27,6.83,10,40,0.2,0.8,32,15,0.469,16,4,4,739908092,38025503,32.52747577,1731431592,0.051392198,1410,178,18.74609929,13981785,0.126241135,2.20E-08,471532403,255192466,108599718,0.230312312,41.57530451,2.86E-08,
2,5.67,6.27,1.53,10,40,0.2,0.8,34,NA,NA,0,0,5,774866556,40833088,32.7129109,1696473128,0.052696929,1302,171,18.89784946,14681629,0.131336406,2.24E-08,471532403,255192466,108599718,0.230312312,44.17376104,2.91E-08,
3,6.32,6.93,0.87,10,40,0.2,0.8,26,NA,NA,0,0,0,825948094,43285232,32.90607865,1645391590,0.052406722,1498,167,18.63484646,15498768,0.111481976,1.60E-08,471532403,255192466,108599718,0.230312312,33.77993492,2.08E-08,
4,10.06,10.36,5.58,10,40,0.2,0.8,34,13,0.382,23,11,1,723571480,37342540,32.61775325,1747768204,0.05160864,1932,241,18.62784679,16379610,0.124741201,2.40E-08,471532403,255192466,108599718,0.230312312,44.17376104,3.12E-08,
5,13.12,4.76,1.19,10,40,0.2,0.8,30,NA,NA,0,0,3,744519294,38727200,32.60756364,1726820390,0.052016382,1173,143,18.80051151,15139493,0.121909633,2.06E-08,471532403,255192466,108599718,0.230312312,38.97684798,2.67E-08,
6,5.2,4.65,8.61,10,40,0.2,0.8,34,9,0.265,17,9,4,605365181,31316321,31.91663865,1865974503,0.051731289,2320,309,20.28103448,16374636,0.133189655,2.89E-08,471532403,255192466,108599718,0.230312312,44.17376104,3.75E-08,
7,7.44,7.74,1.17,10,40,0.2,0.8,28,NA,NA,0,0,4,660845790,34745503,32.18617947,1810493894,0.052577324,1211,152,18.48142031,15072803,0.125516102,2.17E-08,471532403,255192466,108599718,0.230312312,36.37839145,2.82E-08,
8,8.04,8.34,0.96,10,40,0.2,0.8,32,NA,NA,0,0,6,652563161,34091981,32.13356456,1818776523,0.05224319,1246,149,18.99839486,14924321,0.119582665,2.51E-08,471532403,255192466,108599718,0.230312312,41.57530451,3.26E-08,
9,6.02,6.4,5.7,10,40,0.2,0.8,26,3,0.115,16,9,3,679822199,35624191,32.24428887,1791517485,0.052402218,1260,164,18.89920635,13956067,0.13015873,1.95E-08,471532403,255192466,108599718,0.230312312,33.77993492,2.54E-08,
10,7.02,4.96,1.1,10,40,0.2,0.8,24,NA,NA,0,0,1,645216005,33710159,32.11209352,1826123679,0.052246316,1604,198,19.58042394,15095968,0.123441397,1.90E-08,471532403,255192466,108599718,0.230312312,31.18147838,2.47E-08,
11,4.36,2.95,7.79,10,40,0.2,0.8,38,16,0.421,16,20,9,744690588,39833999,32.59339956,1726649096,0.053490671,2152,304,18.9214684,16515480,0.141263941,2.61E-08,471532403,255192466,108599718,0.230312312,49.37067411,3.39E-08,
12,7.07,12.19,1.08,10,40,0.2,0.8,15,NA,NA,0,0,2,798433213,43030591,32.80313364,1672906471,0.053893789,1580,212,18.88797468,16518749,0.134177215,9.59E-09,471532403,255192466,108599718,0.230312312,19.48842399,1.25E-08,
13,2.78,3.26,5.52,10,40,0.2,0.8,34,1,0.029,10,24,1,750146217,38891868,32.61529278,1721193467,0.051845716,1999,261,19.42821411,16264530,0.130565283,2.32E-08,471532403,255192466,108599718,0.230312312,44.17376104,3.01E-08,
14,4.98,7.38,0.97,10,40,0.2,0.8,27,NA,NA,0,0,2,858700188,45504555,30.95553237,1612639496,0.052992366,2144,276,18.73227612,16477259,0.128731343,1.60E-08,471532403,255192466,108599718,0.230312312,35.07916318,2.08E-08,
1,4.89,5.27,6.83,10,40,0.25,0.75,23,14,0.609,15,4,3,739908092,38025503,32.52747577,1731431592,0.051392198,1037,132,18.66827387,13981785,0.12729026,1.58E-08,471532403,252708815,111083369,0.235579503,30.08815185,2.07E-08,
2,5.67,6.27,1.53,10,40,0.25,0.75,15,NA,NA,0,0,2,774866556,40833088,32.7129109,1696473128,0.052696929,960,136,18.94479167,14681629,0.141666667,9.87E-09,471532403,252708815,111083369,0.235579503,19.62270773,1.29E-08,
3,6.32,6.93,0.87,10,40,0.25,0.75,18,NA,NA,0,0,0,825948094,43285232,32.90607865,1645391590,0.052406722,1100,133,18.33454545,15498768,0.120909091,1.11E-08,471532403,252708815,111083369,0.235579503,23.54724927,1.45E-08,
4,10.06,10.36,5.58,10,40,0.25,0.75,27,13,0.481,18,9,1,723571480,37342540,32.61775325,1747768204,0.05160864,1463,194,18.5037594,16379610,0.132604238,1.91E-08,471532403,252708815,111083369,0.235579503,35.32087391,2.50E-08,
5,13.12,4.76,1.19,10,40,0.25,0.75,21,NA,NA,0,0,3,744519294,38727200,32.60756364,1726820390,0.052016382,874,116,18.86155606,15139493,0.132723112,1.44E-08,471532403,252708815,111083369,0.235579503,27.47179082,1.88E-08,
6,5.2,4.65,8.61,10,40,0.25,0.75,23,9,0.391,12,6,3,605365181,31316321,31.91663865,1865974503,0.051731289,1753,258,20.20821449,16374636,0.147176269,1.95E-08,471532403,252708815,111083369,0.235579503,30.08815185,2.55E-08,
7,7.44,7.74,1.17,10,40,0.25,0.75,25,NA,NA,0,0,4,660845790,34745503,32.18617947,1810493894,0.052577324,886,121,18.32505643,15072803,0.136568849,1.94E-08,471532403,252708815,111083369,0.235579503,32.70451288,2.53E-08,
8,8.04,8.34,0.96,10,40,0.25,0.75,25,NA,NA,0,0,6,652563161,34091981,32.13356456,1818776523,0.05224319,934,129,18.82441113,14924321,0.138115632,1.96E-08,471532403,252708815,111083369,0.235579503,32.70451288,2.56E-08,
9,6.02,6.4,5.7,10,40,0.25,0.75,18,3,0.167,13,4,2,679822199,35624191,32.24428887,1791517485,0.052402218,953,130,18.84679958,13956067,0.136411333,1.35E-08,471532403,252708815,111083369,0.235579503,23.54724927,1.77E-08,
10,7.02,4.96,1.1,10,40,0.25,0.75,16,NA,NA,0,0,1,645216005,33710159,32.11209352,1826123679,0.052246316,1201,158,19.38551207,15095968,0.131557036,1.27E-08,471532403,252708815,111083369,0.235579503,20.93088824,1.66E-08,
11,4.36,2.95,7.79,10,40,0.25,0.75,24,14,0.583,11,13,4,744690588,39833999,32.59339956,1726649096,0.053490671,1705,251,18.7941349,16515480,0.147214076,1.65E-08,471532403,252708815,111083369,0.235579503,31.39633236,2.16E-08,
12,7.07,12.19,1.08,10,40,0.25,0.75,13,NA,NA,0,0,2,798433213,43030591,32.80313364,1672906471,0.053893789,1198,169,18.83722871,16518749,0.141068447,8.31E-09,471532403,252708815,111083369,0.235579503,17.0063467,1.09E-08,
13,2.78,3.26,5.52,10,40,0.25,0.75,25,1,0.04,6,19,1,750146217,38891868,32.61529278,1721193467,0.051845716,1540,217,19.56363636,16264530,0.140909091,1.70E-08,471532403,252708815,111083369,0.235579503,32.70451288,2.23E-08,
14,4.98,7.38,0.97,10,40,0.25,0.75,17,NA,NA,0,0,1,858700188,45504555,30.95553237,1612639496,0.052992366,1678,223,18.52264601,16477259,0.132896305,1.01E-08,471532403,252708815,111083369,0.235579503,22.23906876,1.32E-08,
1,4.89,5.27,6.83,10,40,0.3,0.7,21,14,0.667,15,4,3,739908092,38025503,32.52747577,1731431592,0.051392198,775,98,18.9083871,13981785,0.126451613,1.45E-08,471532403,245775213,118016971,0.250283905,28.01060312,1.93E-08,
2,5.67,6.27,1.53,10,40,0.3,0.7,10,NA,NA,0,0,2,774866556,40833088,32.7129109,1696473128,0.052696929,670,105,19.48507463,14681629,0.156716418,6.58E-09,471532403,245775213,118016971,0.250283905,13.33838244,8.77E-09,
3,6.32,6.93,0.87,10,40,0.3,0.7,14,NA,NA,0,0,0,825948094,43285232,32.90607865,1645391590,0.052406722,824,104,18.51941748,15498768,0.126213592,8.64E-09,471532403,245775213,118016971,0.250283905,18.67373541,1.15E-08,
4,10.06,10.36,5.58,10,40,0.3,0.7,22,12,0.545,15,7,1,723571480,37342540,32.61775325,1747768204,0.05160864,1105,162,18.96561086,16379610,0.146606335,1.56E-08,471532403,245775213,118016971,0.250283905,29.34444137,2.07E-08,
